Time,Channel 1,Channel 2,Channel 3,Channel 4
1337,37,198,69,-105
1337,37,197,69,-103
1338,37,197,69,-104
1338,37,197,69,-103
1336,38,197,70,-104
1344,37,197,69,-106
1344,37,197,69,-105
1360,37,197,70,-105
1336,37,197,70,-106
1340,37,197,70,-106
1338,37,197,70,-106
1337,37,197,69,-105
1344,38,197,69,-105
1336,37,197,70,-106
1337,37,197,69,-106
1346,37,198,69,-106
1338,38,197,69,-106
1338,38,197,69,-105
1338,37,197,69,-105
1344,37,197,69,-106
1338,37,197,69,-105
1339,38,197,69,-106
1332,37,197,70,-105
1350,37,197,69,-104
1340,37,197,69,-105
1344,38,197,69,-105
1337,37,197,70,-105
1338,38,197,69,-105
1339,37,197,69,-103
1337,37,197,69,-104
1339,37,197,69,-104
1382,37,197,69,-104
1345,37,197,69,-106
1338,37,197,70,-105
1338,37,197,70,-105
1339,38,197,70,-105
1336,37,197,70,-106
1337,37,197,69,-106
1344,38,198,69,-106
1344,38,198,69,-104
1338,37,197,70,-106
1338,37,198,69,-106
1341,37,197,69,-106
1338,37,197,69,-105
1332,38,197,69,-105
1342,37,197,69,-105
1337,37,197,69,-105
1357,37,197,69,-106
1338,38,197,69,-106
1342,38,197,69,-105
1335,37,197,69,-105
1344,37,197,69,-105
1337,37,198,69,-105
1338,38,197,69,-105
1337,38,197,69,-105
1368,37,197,69,-104
1337,37,197,69,-105
1338,37,197,69,-105
1345,37,197,70,-104
1339,37,197,69,-104
1338,37,197,69,-103
1341,37,197,69,-104
1337,37,197,70,-105
1359,37,197,70,-106
1343,37,197,69,-106
1338,38,197,69,-106
1341,38,197,69,-105
1337,37,197,69,-105
1337,37,197,69,-106
1340,37,198,69,-106
1339,37,197,69,-106
1352,38,197,69,-105
1337,37,197,69,-104
1338,37,197,69,-105
1339,37,197,69,-105
1336,37,198,69,-105
1336,38,198,69,-105
1345,38,197,69,-104
1337,37,198,69,-103
1349,37,197,69,-103
1339,37,197,69,-104
1339,37,197,69,-106
1335,37,198,70,-106
1335,38,197,69,-105
1347,37,197,70,-105
1336,38,197,69,-105
1337,37,197,70,-106
1357,37,197,69,-106
1337,37,198,69,-106
1337,38,197,69,-105
1344,37,197,70,-104
1339,37,197,69,-105
1338,37,197,69,-106
1336,37,197,69,-106
1336,37,197,69,-105
1344,38,197,69,-105
1339,38,197,69,-103
1343,37,198,69,-103
1340,37,197,69,-104
1338,37,197,70,-106
1338,37,197,70,-105
1340,37,198,70,-106
1338,38,197,69,-105
1394,37,197,69,-105
1337,37,198,69,-105
1338,37,197,69,-106
1336,37,197,69,-105
1339,38,197,69,-106
1338,38,197,69,-105
1346,38,197,69,-103
1338,37,197,69,-105
1345,37,197,70,-106
1338,37,197,70,-106
1337,37,197,69,-106
1339,37,197,69,-106
1336,38,197,69,-104
1343,37,197,69,-105
1339,37,197,69,-106
1339,37,197,69,-106
1355,38,197,69,-106
1338,38,197,69,-105
1338,37,197,69,-105
1346,37,198,69,-105
1339,38,197,69,-105
1338,37,197,69,-105
1338,38,197,69,-105
1338,37,197,69,-103
1344,37,197,69,-103
1337,37,197,69,-106
1348,37,197,70,-105
1341,37,197,70,-106
1337,38,197,69,-105
1338,37,197,69,-105
1339,37,197,69,-106
1338,37,197,70,-106
1378,37,197,69,-106
1337,38,197,69,-106
1338,38,197,69,-104
1339,37,198,69,-105
1337,37,197,69,-105
1339,37,197,69,-106
1338,37,197,69,-106
1343,38,197,69,-105
1358,37,197,69,-104
1337,37,197,69,-105
1340,37,197,69,-105
1338,37,197,69,-105
1338,37,197,69,-104
1345,37,197,69,-102
1336,37,198,69,-103
1338,37,197,69,-104
1342,37,197,69,-105
1337,37,197,69,-106
1338,38,197,70,-105
1341,37,197,69,-105
1343,37,197,70,-105
1338,37,197,69,-105
1336,37,197,69,-105
1339,37,197,69,-106
1358,38,197,69,-105
1339,37,197,69,-105
1345,37,197,69,-106
1336,37,197,69,-106
1339,37,197,69,-106
1336,38,198,69,-105
1337,38,197,69,-105
1337,37,198,69,-104
1343,37,197,69,-105
1341,38,197,69,-104
1340,38,198,69,-105
1337,37,197,69,-104
1338,38,198,69,-103
1343,37,197,69,-102
1337,37,197,69,-105
1345,38,197,70,-106
1455,37,197,70,-106
1339,37,197,70,-106
1335,38,197,69,-105
1335,37,197,69,-105
1337,37,197,69,-106
1347,37,197,69,-106
1339,37,197,69,-106
1339,38,197,69,-106
1343,38,197,69,-104
1337,37,197,70,-105
1338,37,197,69,-105
1336,37,198,69,-106
1346,38,197,69,-106
1338,37,197,69,-104
1336,37,197,69,-105
1339,37,197,69,-106
1349,37,197,69,-106
1338,37,197,69,-106
1344,38,197,69,-105
1336,37,197,69,-105
1337,37,197,69,-106
1341,37,197,69,-105
1338,37,197,69,-105
1338,38,197,69,-105
1354,37,197,69,-104
1340,37,197,69,-104
1336,37,197,69,-105
1336,37,197,69,-104
1338,37,197,69,-104
1340,38,197,69,-104
1338,37,197,69,-103
1337,37,197,69,-104
1350,37,197,70,-106
1338,37,197,70,-106
